date,d_entries,d_exits,station,line
2015-12-30,32609.0,28321.0,77 ST,6
2015-12-31,26162.0,23502.0,77 ST,6
2016-01-01,13959.0,12834.0,77 ST,6
2016-01-02,6840.0,11959.0,77 ST,6
2016-01-03,5023.0,10626.0,77 ST,6
2016-01-04,32531.0,31642.0,77 ST,6
2016-01-05,36193.0,33313.0,77 ST,6
2016-01-06,37424.0,35027.0,77 ST,6
2016-01-07,37748.0,34610.0,77 ST,6
2016-01-08,32745.0,31860.0,77 ST,6
2016-01-09,18877.0,17210.0,77 ST,6
2016-01-10,13785.0,13185.0,77 ST,6
2016-01-11,34537.0,32409.0,77 ST,6
2016-01-12,36768.0,34225.0,77 ST,6
2016-01-13,37769.0,35009.0,77 ST,6
2016-01-14,37192.0,34062.0,77 ST,6
2016-01-15,35753.0,33377.0,77 ST,6
2016-01-16,18597.0,16649.0,77 ST,6
2016-01-17,14120.0,13674.0,77 ST,6
2016-01-18,22547.0,22016.0,77 ST,6
2016-01-19,35936.0,33052.0,77 ST,6
2016-01-20,37439.0,34450.0,77 ST,6
2016-01-21,37919.0,34248.0,77 ST,6
2016-01-22,36285.0,34192.0,77 ST,6
2016-01-23,12303.0,12300.0,77 ST,6
2016-01-24,11975.0,13381.0,77 ST,6
2016-01-25,35250.0,31498.0,77 ST,6
2016-01-26,38287.0,34200.0,77 ST,6
2016-01-27,38554.0,34405.0,77 ST,6
2016-01-28,38435.0,34624.0,77 ST,6
2016-01-29,36651.0,33986.0,77 ST,6
2016-01-30,20091.0,18975.0,77 ST,6
2016-01-31,14923.0,14046.0,77 ST,6
2016-02-01,33442.0,28816.0,77 ST,6
2016-02-02,37157.0,33335.0,77 ST,6
2016-02-03,37373.0,34261.0,77 ST,6
2016-02-04,37698.0,34401.0,77 ST,6
2016-02-05,35438.0,33938.0,77 ST,6
2016-02-06,19581.0,17673.0,77 ST,6
2016-02-07,14730.0,13960.0,77 ST,6
2016-02-08,33165.0,31214.0,77 ST,6
2016-02-09,36746.0,33482.0,77 ST,6
2016-02-10,37426.0,33902.0,77 ST,6
2016-02-11,37148.0,34046.0,77 ST,6
2016-02-12,34752.0,32435.0,77 ST,6
2016-02-13,14412.0,7552.0,77 ST,6
2016-02-14,9859.0,4469.0,77 ST,6
2016-02-15,16123.0,6800.0,77 ST,6
2016-02-16,30596.0,27699.0,77 ST,6
2016-02-17,34519.0,32770.0,77 ST,6
2016-02-18,35534.0,32746.0,77 ST,6
2016-02-19,34664.0,31679.0,77 ST,6
2016-02-20,18744.0,17227.0,77 ST,6
2016-02-21,14438.0,13596.0,77 ST,6
2016-02-22,33497.0,31269.0,77 ST,6
2016-02-23,36935.0,34018.0,77 ST,6
2016-02-24,36311.0,33524.0,77 ST,6
2016-02-25,36836.0,33966.0,77 ST,6
2016-02-26,35319.0,30014.0,77 ST,6
2016-02-27,19296.0,17382.0,77 ST,6
2016-02-28,14453.0,13629.0,77 ST,6
2016-02-29,33739.0,31728.0,77 ST,6
2016-03-01,36746.0,33969.0,77 ST,6
2016-03-02,37294.0,34941.0,77 ST,6
2016-03-03,37047.0,33638.0,77 ST,6
2016-03-04,36568.0,33676.0,77 ST,6
2016-03-05,19438.0,17555.0,77 ST,6
2016-03-06,14679.0,13207.0,77 ST,6
2016-03-07,33783.0,31585.0,77 ST,6
2016-03-08,37184.0,33979.0,77 ST,6
2016-03-09,37245.0,34396.0,77 ST,6
2016-03-10,36734.0,33807.0,77 ST,6
2016-03-11,36937.0,35010.0,77 ST,6
2016-03-12,20664.0,19039.0,77 ST,6
2016-03-13,15617.0,14765.0,77 ST,6
2016-03-14,35312.0,34220.0,77 ST,6
2016-03-15,37199.0,34156.0,77 ST,6
2016-03-16,37742.0,34812.0,77 ST,6
2016-03-17,40742.0,35989.0,77 ST,6
2016-03-18,37472.0,34912.0,77 ST,6
2016-03-19,20446.0,19537.0,77 ST,6
2016-03-20,15557.0,15505.0,77 ST,6
2016-03-21,33458.0,30611.0,77 ST,6
2016-03-22,35517.0,32842.0,77 ST,6
2016-03-23,35845.0,33666.0,77 ST,6
2016-03-24,36216.0,33065.0,77 ST,6
2016-03-25,31034.0,29532.0,77 ST,6
2016-03-26,19937.0,19633.0,77 ST,6
2016-03-27,13970.0,14944.0,77 ST,6
2016-03-28,32140.0,30942.0,77 ST,6
2016-03-29,34950.0,32851.0,77 ST,6
2016-03-30,35674.0,32702.0,77 ST,6
2016-03-31,35717.0,32517.0,77 ST,6
2016-04-01,35168.0,31284.0,77 ST,6
2016-04-02,16449.0,6543.0,77 ST,6
2016-04-03,11227.0,4078.0,77 ST,6
2016-04-04,34696.0,32198.0,77 ST,6
2016-04-05,37790.0,34530.0,77 ST,6
2016-04-06,37998.0,34526.0,77 ST,6
2016-04-07,38440.0,34906.0,77 ST,6
2016-04-08,37268.0,33280.0,77 ST,6
2016-04-09,20031.0,20611.0,77 ST,6
2016-04-10,16787.0,16585.0,77 ST,6
2016-04-11,35309.0,32918.0,77 ST,6
2016-04-12,37818.0,32766.0,77 ST,6
2016-04-13,37987.0,34804.0,77 ST,6
2016-04-14,38094.0,34504.0,77 ST,6
2016-04-15,36890.0,33232.0,77 ST,6
2016-04-16,21309.0,22049.0,77 ST,6
2016-04-17,16450.0,17588.0,77 ST,6
2016-04-18,35336.0,33040.0,77 ST,6
2016-04-19,37246.0,34389.0,77 ST,6
2016-04-20,38007.0,34191.0,77 ST,6
2016-04-21,37668.0,34221.0,77 ST,6
2016-04-22,35789.0,32943.0,77 ST,6
2016-04-23,18980.0,17249.0,77 ST,6
2016-04-24,14502.0,13980.0,77 ST,6
2016-04-25,32911.0,30600.0,77 ST,6
2016-04-26,35585.0,32904.0,77 ST,6
2016-04-27,35648.0,32282.0,77 ST,6
2016-04-28,36090.0,33240.0,77 ST,6
2016-04-29,35182.0,32485.0,77 ST,6
2016-04-30,19557.0,16854.0,77 ST,6
2016-05-01,15094.0,14382.0,77 ST,6
2016-05-02,34737.0,31561.0,77 ST,6
2016-05-03,39029.0,34805.0,77 ST,6
2016-05-04,38826.0,35718.0,77 ST,6
2016-05-05,39013.0,34902.0,77 ST,6
2016-05-06,16909.0,19254.0,77 ST,6
2016-05-08,11800.0,4152.0,77 ST,6
2016-05-09,34503.0,31589.0,77 ST,6
